ts,symbol,tf,side,price,amount,notional,mode,p,why,order_id,fee
1756496686257,GBPUSD,4h,SELL,1.3512600660324097,18.5012497804404,25.0,live,0.43484964966773987,,,0.0
1756496691134,NVDA,15m,BUY,174.38499450683594,0.14336095872641147,24.999999999999996,live,0.6233277916908264,,,0.0
1756496696370,NVDA,1h,SELL,174.38580322265625,0.14336029388860247,25.0,live,0.39874041080474854,,,0.0
1756496700622,NVDA,4h,BUY,174.375,0.14336917562724014,25.0,live,0.5911418795585632,,,0.0
1756496706306,SOLUSDT,15m,SELL,203.95,0.1225790634959549,25.0,live,0.4625121057033539,,,0.0
1756496710713,SOLUSDT,1h,SELL,203.96,0.12257305353990978,25.0,live,0.37610238790512085,,,0.0
1756496715607,SOLUSDT,4h,SELL,204.0,0.12254901960784313,25.0,live,0.4038330614566803,,,0.0
1756496720723,TSLA,15m,SELL,333.2300109863281,0.07502325473627797,25.0,live,0.3948413133621216,,,0.0
1756496725627,TSLA,1h,BUY,333.3599853515625,0.0749940037753329,24.999999999999996,live,0.5930614471435547,,,0.0
1756496733769,US100,15m,SELL,23429.244140625,0.0010670425323987041,25.0,live,0.46639975905418396,,,0.0
1756496738475,US100,1h,SELL,23430.26171875,0.0010669961906568813,25.000000000000004,live,0.38321658968925476,,,0.0
1756496743344,US100,4h,BUY,23428.16796875,0.0010670915469509442,24.999999999999996,live,0.7154079675674438,,,0.0
1756496747406,US500,15m,SELL,6460.58984375,0.003869615716927936,25.0,live,0.3138212561607361,,,0.0
1756496751525,US500,1h,SELL,6460.47998046875,0.0038696815214318003,25.0,live,0.14229601621627808,,,0.0
1756496755509,US500,4h,BUY,6460.3701171875,0.003869747328173771,25.0,live,0.8568071126937866,,,0.0
1756496759497,XRPUSDT,15m,SELL,2.836,8.815232722143865,25.0,live,0.4436972737312317,,,0.0
1756496764462,XRPUSDT,1h,SELL,2.8357,8.816165320732095,25.000000000000004,live,0.4510091543197632,,,0.0
1756496769457,XRPUSDT,4h,SELL,2.8362,8.814611099358297,25.0,live,0.3331318199634552,,,0.0
1756496838781,AAPL,1h,SELL,232.5500030517578,0.10750376122091833,25.0,live,0.4521300196647644,,,0.0
1756496843068,AAPL,4h,SELL,232.5500030517578,0.10750376122091833,25.0,live,0.3963472843170166,,,0.0
1756496847070,ADAUSDT,15m,BUY,0.823,30.376670716889432,25.0,live,0.5706075429916382,,,0.0
1756496851515,ADAUSDT,1h,BUY,0.8234,30.361914015059508,25.0,live,0.6552829146385193,,,0.0
1756496855746,ADAUSDT,4h,BUY,0.8234,30.361914015059508,25.0,live,0.7463548183441162,,,0.0
1756496859897,BTCUSDT,15m,SELL,108596.12,0.00023021080311156605,25.0,live,0.36201193928718567,,,0.0
1756496867216,BTCUSDT,4h,SELL,108623.99,0.00023015173719912146,25.0,live,0.4537217319011688,,,0.0
1756496875980,ETHUSDT,1h,BUY,4359.64,0.005734418438219669,25.0,live,0.5894994735717773,,,0.0
1756496889388,EURUSD,1h,SELL,1.1702749729156494,21.362500761435953,25.0,live,0.3930869698524475,,,0.0
1756496893666,EURUSD,4h,BUY,1.1702749729156494,21.362500761435953,25.0,live,0.7617886662483215,,,0.0
1756496897761,GBPUSD,15m,SELL,1.3512418270111084,18.50149950975021,25.0,live,0.4731113612651825,,,0.0
1756496902379,GBPUSD,1h,SELL,1.3512418270111084,18.50149950975021,25.0,live,0.4638170301914215,,,0.0
1756496906883,GBPUSD,4h,SELL,1.3512418270111084,18.50149950975021,25.0,live,0.43484964966773987,,,0.0
1756496910972,NVDA,15m,BUY,174.30999755859375,0.14342263983794923,25.0,live,0.5758463144302368,,,0.0
1756496916426,NVDA,1h,SELL,174.31500244140625,0.14341852192787266,25.0,live,0.39874041080474854,,,0.0
1756496920479,NVDA,4h,BUY,174.31500244140625,0.14341852192787266,25.0,live,0.5911418795585632,,,0.0
1756496924725,SOLUSDT,15m,SELL,204.38,0.12232116645464332,25.0,live,0.4625121057033539,,,0.0
1756496929623,SOLUSDT,1h,SELL,204.33,0.12235109871286644,25.0,live,0.37586721777915955,,,0.0
1756496933811,SOLUSDT,4h,SELL,204.31,0.12236307571827125,25.0,live,0.414060115814209,,,0.0
1756496937802,TSLA,15m,SELL,333.4800109863281,0.07496701204386412,25.0,live,0.3948413133621216,,,0.0
1756496942318,TSLA,1h,BUY,333.4849853515625,0.07496589381271485,25.0,live,0.5930614471435547,,,0.0
1756496950241,US100,15m,SELL,23431.6875,0.0010669312656205407,25.000000000000004,live,0.46639975905418396,,,0.0
1756496954534,US100,1h,SELL,23431.6875,0.0010669312656205407,25.000000000000004,live,0.38321658968925476,,,0.0
1756496959170,US100,4h,BUY,23431.6875,0.0010669312656205407,25.000000000000004,live,0.7154079675674438,,,0.0
1756496963695,US500,15m,SELL,6459.77978515625,0.0038701009680619162,25.0,live,0.3138212561607361,,,0.0
1756496968802,US500,1h,SELL,6459.72021484375,0.0038701366573977397,25.0,live,0.14229601621627808,,,0.0
1756496972890,US500,4h,BUY,6459.18994140625,0.0038704543800049908,25.0,live,0.8674572110176086,,,0.0
1756496976901,XRPUSDT,15m,SELL,2.833,8.824567596187785,24.999999999999996,live,0.4436972737312317,,,0.0
